distrito,AdultosMayores,ApoyoMadresTrab,BecasUniv,BenitoJuarez,BienestarDiscapacitados,CreditoGanaPalabra,FertiGuerrero,JoCuFu,MediaSuperior,MejoramientoUrbano-RYCJ,MejoUrbano-VAB,PNR-ReconstruViv,PrBiPeEmSoNa,ProdBienProdCafe,ProdBienProdCanaAzu,ProdBienProdIndig,ProdBienPyMProd,SembrandoVida
D15038,50376525.0,1038400.0,19670400.0,10054400.0,6497400.0,0.0,0.0,70318800.0,0.0,0.0,0.0,0.0,0.0,0.0,36500.0,0.0,4161990.0,0.0
D15039,77803050.0,3050400.0,5169600.0,31182400.0,8116650.0,0.0,4622.0,70628400.0,0.0,0.0,0.0,0.0,0.0,0.0,29200.0,0.0,1284146.0,5000.0
D15040,54190050.0,1225600.0,3993600.0,23520000.0,8552700.0,0.0,4622.0,37249200.0,0.0,0.0,0.0,0.0,0.0,5000.0,21900.0,366400.0,23686697.0,0.0
D15041,42402675.0,1009600.0,2851200.0,2713600.0,4327350.0,0.0,0.0,54817200.0,0.0,0.0,0.0,0.0,0.0,0.0,7300.0,0.0,4725420.0,0.0
D16001,57466800.0,900800.0,5668800.0,19521600.0,8060550.0,808000.0,38931.0,100587600.0,3129600.0,0.0,0.0,0.0,0.0,0.0,781100.0,0.0,31846285.0,0.0
D16002,90050700.0,1893600.0,772800.0,19916800.0,8751600.0,0.0,0.0,87685200.0,0.0,0.0,0.0,0.0,0.0,0.0,14600.0,4800.0,57277586.0,0.0
D16003,72333300.0,984400.0,3028800.0,29265600.0,7754550.0,11976000.0,109500.0,249084000.0,1465600.0,0.0,0.0,0.0,0.0,0.0,7300.0,360000.0,47164421.0,0.0
D16004,80141400.0,2140000.0,2865600.0,15984000.0,5036250.0,0.0,0.0,46461600.0,582400.0,0.0,0.0,0.0,0.0,0.0,3000300.0,0.0,41705672.0,0.0
D16005,79192800.0,1840000.0,1238400.0,9894400.0,2932500.0,0.0,0.0,24832800.0,0.0,0.0,0.0,0.0,0.0,0.0,7300.0,4800.0,41819476.0,0.0
D16006,69487280.0,1298400.0,4425600.0,29937600.0,12721950.0,0.0,0.0,87318000.0,1276800.0,0.0,0.0,0.0,0.0,0.0,14600.0,350400.0,36654807.0,0.0
D16007,86580150.0,2278400.0,3360000.0,19438400.0,8761800.0,0.0,0.0,98740800.0,0.0,0.0,0.0,0.0,0.0,0.0,29200.0,3360000.0,35438537.0,0.0
D16008,135579675.0,7448000.0,42676800.0,22984000.0,6729450.0,0.0,39756.0,141487200.0,41600.0,0.0,0.0,0.0,0.0,5000.0,248200.0,3200.0,11857432.0,0.0
D16009,52927800.0,1854400.0,2649600.0,9844800.0,3850500.0,0.0,0.0,17672400.0,0.0,0.0,0.0,0.0,0.0,0.0,781100.0,9600.0,3859688.0,0.0
D16010,135579675.0,7448000.0,42676800.0,22984000.0,6729450.0,0.0,39756.0,141487200.0,41600.0,0.0,0.0,0.0,0.0,5000.0,248200.0,3200.0,11857432.0,0.0
D16011,69482400.0,2187200.0,4209600.0,25515200.0,5931300.0,232000.0,0.0,97236000.0,3059200.0,0.0,0.0,0.0,0.0,0.0,21936500.0,20800.0,39944609.0,0.0
D16012,53970750.0,1607200.0,2140800.0,19067200.0,7494450.0,0.0,0.0,113194800.0,2361600.0,0.0,0.0,0.0,0.0,0.0,657000.0,763200.0,42631954.0,0.0
D17001,83382450.0,3762000.0,34440000.0,4472000.0,1912500.0,0.0,24446.0,79851600.0,0.0,0.0,0.0,0.0,0.0,0.0,292000.0,0.0,705068.0,0.0
D17002,136774350.0,6670000.0,39984000.0,9046400.0,3980550.0,0.0,90632.0,164278800.0,0.0,0.0,0.0,0.0,0.0,0.0,2314100.0,0.0,1363809.0,0.0
D17003,68824500.0,2924400.0,11755200.0,9307200.0,6048600.0,0.0,4622.0,186814800.0,0.0,0.0,0.0,9092580.0,0.0,0.0,19761100.0,3200.0,16239668.0,0.0
D17004,75617700.0,3847200.0,5059200.0,12196800.0,5074500.0,0.0,61803.0,170096400.0,371200.0,0.0,0.0,38725830.0,0.0,0.0,15103700.0,0.0,15412845.0,0.0
D17005,60580350.0,2268800.0,7041600.0,9777600.0,4577250.0,0.0,11915.0,130953600.0,0.0,0.0,0.0,17863000.0,0.0,0.0,5949500.0,0.0,21979182.0,5000.0
D18001,84300450.0,3806400.0,2563200.0,25640000.0,8624100.0,47304000.0,0.0,100774800.0,3232000.0,0.0,0.0,0.0,0.0,1240000.0,65700.0,2081600.0,70273526.0,0.0
