clave_mun,robo_casa,robo_vehiculos,robo_transportistas,robo_bancos,robo_negocio,robo_maquinaria,secuestro,feminicidio,extorsion,homicidio_doloso,pob,mpo_inegi_x,Ranking Modelo_x,pob_2015_x,start_year_x,end_year_x,mpo_ine_x,mpo_inegi_y,Ranking Modelo_y,pob_2015_y,start_year_y,end_year_y,mpo_ine_y,mpo_inegi,Ranking Modelo,pob_2015,start_year,end_year,mpo_ine,date
15003,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49026.0,15003,65,49007,2019,2021,15003.0,15003,65,49007,2019,2021,15003.0,15003,65,49007,2019,2021,15003.0,2020/05
15004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14846.0,15004,67,14816,2019,2021,15004.0,15004,67,14816,2019,2021,15004.0,15004,67,14816,2019,2021,15004.0,2020/05
15005,3.0,12.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,4.0,176237.0,15005,215,176189,2019,2021,15005.0,15005,215,176189,2019,2021,15005.0,15005,215,176189,2019,2021,15005.0,2020/05
15006,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11126.0,15006,156,11122,2019,2021,15006.0,15006,156,11122,2019,2021,15006.0,15006,156,11122,2019,2021,15006.0,2020/05
15007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24669.0,15007,67,24645,2019,2021,15007.0,15007,67,24645,2019,2021,15007.0,15007,67,24645,2019,2021,15007.0,2020/05
15008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26610.0,15008,67,26562,2019,2021,15008.0,15008,67,26562,2019,2021,15008.0,15008,67,26562,2019,2021,15008.0,2020/05
15009,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50904.0,15009,216,50900,2019,2021,15009.0,15009,216,50900,2019,2021,15009.0,15009,216,50900,2019,2021,15009.0,2020/05
15010,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29347.0,15010,167,29333,2019,2021,15010.0,15010,167,29333,2019,2021,15010.0,15010,167,29333,2019,2021,15010.0,2020/05
15011,1.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,62392.0,15011,278,62368,2019,2021,15011.0,15011,278,62368,2019,2021,15011.0,15011,278,62368,2019,2021,15011.0,2020/05
15012,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11875.0,15012,156,11871,2019,2021,15012.0,15012,156,11871,2019,2021,15012.0,15012,156,11871,2019,2021,15012.0,2020/05
15013,128.0,1016.0,96.0,0.0,264.0,0.0,0.0,8.0,64.0,32.0,4186368.0,120104,1768,4183520,16152,16168,120104.0,120104,1768,4183520,16152,16168,120104.0,120104,1768,4183520,16152,16168,120104.0,2020/05
15014,4.0,16.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,100675.0,15014,179,100573,2019,2021,15014.0,15014,179,100573,2019,2021,15014.0,15014,179,100573,2019,2021,15014.0,2020/05
15015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30945.0,15015,216,30938,2019,2021,15015.0,15015,216,30938,2019,2021,15015.0,15015,216,30938,2019,2021,15015.0,2020/05
15016,1.0,8.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27709.0,15016,208,27695,2019,2021,15016.0,15016,208,27695,2019,2021,15016.0,15016,208,27695,2019,2021,15016.0,2020/05
15017,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9863.0,15017,216,9859,2019,2021,15017.0,15017,216,9859,2019,2021,15017.0,15017,216,9859,2019,2021,15017.0,2020/05
15018,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56574.0,15018,214,56561,2019,2021,15018.0,15018,214,56561,2019,2021,15018.0,15018,214,56561,2019,2021,15018.0,2020/05
15019,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35495.0,15019,156,35486,2019,2021,15019.0,15019,156,35486,2019,2021,15019.0,15019,156,35486,2019,2021,15019.0,2020/05
15020,8.0,90.0,4.0,0.0,25.0,0.0,0.0,1.0,1.0,3.0,284462.0,15020,79,284197,2019,2021,15020.0,15020,79,284197,2019,2021,15020.0,15020,79,284197,2019,2021,15020.0,2020/05
15021,27.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1077219.0,405567,4023,1076193,54513,54567,405567.0,405567,4023,1076193,54513,54567,405567.0,405567,4023,1076193,54513,54567,405567.0,2020/05
15022,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14414.0,15022,127,14395,2019,2021,15022.0,15022,127,14395,2019,2021,15022.0,15022,127,14395,2019,2021,15022.0,2020/05
15023,0.0,10.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41810.0,15023,231,41762,2019,2021,15023.0,15023,231,41762,2019,2021,15023.0,15023,231,41762,2019,2021,15023.0,2020/05
15024,6.0,59.0,4.0,0.0,11.0,0.0,0.0,0.0,4.0,1.0,149550.0,15024,231,149342,2019,2021,15024.0,15024,231,149342,2019,2021,15024.0,15024,231,149342,2019,2021,15024.0,2020/05
15025,16.0,32.0,8.0,0.0,29.0,0.0,0.0,0.0,9.0,10.0,343701.0,15025,127,343094,2019,2021,15026.0,15025,127,343094,2019,2021,15026.0,15025,127,343094,2019,2021,15026.0,2020/05
15026,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28289.0,15026,65,28251,2019,2021,15027.0,15026,65,28251,2019,2021,15027.0,15026,65,28251,2019,2021,15027.0,2020/05
15027,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11764.0,15027,214,11760,2019,2021,15028.0,15027,214,11760,2019,2021,15028.0,15027,214,11760,2019,2021,15028.0,2020/05
15028,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29159.0,15028,208,29148,2019,2021,15029.0,15028,208,29148,2019,2021,15029.0,15028,208,29148,2019,2021,15029.0,2020/05
15029,3.0,12.0,3.0,0.0,18.0,0.0,0.0,0.0,3.0,5.0,204107.0,15029,162,203208,2019,2021,15030.0,15029,162,203208,2019,2021,15030.0,15029,162,203208,2019,2021,15030.0,2020/05
15030,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25543.0,15030,278,25525,2019,2021,15031.0,15030,278,25525,2019,2021,15031.0,15030,278,25525,2019,2021,15031.0,2020/05
15031,594.0,3294.0,702.0,0.0,1512.0,0.0,54.0,0.0,108.0,324.0,18354897.0,405837,4365,18338805,54513,54567,405864.0,405837,4365,18338805,54513,54567,405864.0,405837,4365,18338805,54513,54567,405864.0,2020/05
15032,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,34000.0,15032,58,33976,2019,2021,15033.0,15032,58,33976,2019,2021,15033.0,15032,58,33976,2019,2021,15033.0,2020/05
15033,9720.0,161784.0,11880.0,0.0,39960.0,0.0,0.0,216.0,7344.0,5184.0,362378448.0,3247128,52416,362250144,436104,436536,3247344.0,3247128,52416,362250144,436104,436536,3247344.0,3247128,52416,362250144,436104,436536,3247344.0,2020/05
15034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9414.0,15034,216,9411,2019,2021,15035.0,15034,216,9411,2019,2021,15035.0,15034,216,9411,2019,2021,15035.0,2020/05
15035,6.0,21.0,9.0,0.0,9.0,0.0,0.0,0.0,5.0,4.0,128486.0,15035,167,128382,2019,2021,15036.0,15035,167,128382,2019,2021,15036.0,15035,167,128382,2019,2021,15036.0,2020/05
15036,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43784.0,15036,167,43758,2019,2021,15037.0,15036,167,43758,2019,2021,15037.0,15036,167,43758,2019,2021,15037.0,2020/05
15037,7.0,28.0,2.0,0.0,10.0,0.0,0.0,0.0,3.0,3.0,267858.0,15037,69,264410,2019,2021,15038.0,15037,69,264410,2019,2021,15038.0,15037,69,264410,2019,2021,15038.0,2020/05
15038,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11726.0,15038,251,11726,2019,2021,15039.0,15038,251,11726,2019,2021,15039.0,15038,251,11726,2019,2021,15039.0,2020/05
15039,128.0,192.0,56.0,0.0,136.0,0.0,0.0,0.0,48.0,24.0,3964504.0,120312,1548,3957344,16152,16168,120320.0,120312,1548,3957344,16152,16168,120320.0,120312,1548,3957344,16152,16168,120320.0,2020/05
15040,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35552.0,15040,165,35512,2019,2021,15041.0,15040,165,35512,2019,2021,15041.0,15040,165,35512,2019,2021,15041.0,2020/05
15041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6791.0,15041,67,6790,2019,2021,15042.0,15041,67,6790,2019,2021,15042.0,15041,67,6790,2019,2021,15042.0,2020/05
15042,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,153184.0,15042,179,153067,2019,2021,15043.0,15042,179,153067,2019,2021,15043.0,15042,179,153067,2019,2021,15043.0,2020/05
15043,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,29572.0,15043,156,29535,2019,2021,15044.0,15043,156,29535,2019,2021,15044.0,15043,156,29535,2019,2021,15044.0,2020/05
15044,8.0,56.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,222600.0,120352,1328,222504,16152,16168,120360.0,120352,1328,222504,16152,16168,120360.0,120352,1328,222504,16152,16168,120360.0,2020/05
15045,6.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,87927.0,15045,65,87921,2019,2021,15046.0,15045,65,87921,2019,2021,15046.0,15045,65,87921,2019,2021,15046.0,2020/05
15046,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19013.0,15046,69,19009,2019,2021,15047.0,15046,69,19009,2019,2021,15047.0,15046,69,19009,2019,2021,15047.0,2020/05
15047,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,74314.0,15047,179,74257,2019,2021,15048.0,15047,179,74257,2019,2021,15048.0,15047,179,74257,2019,2021,15048.0,2020/05
15048,2.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,65291.0,15048,179,65239,2019,2021,15049.0,15048,179,65239,2019,2021,15049.0,15048,179,65239,2019,2021,15049.0,2020/05
15049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13857.0,15049,165,13850,2019,2021,15050.0,15049,165,13850,2019,2021,15050.0,15049,165,13850,2019,2021,15050.0,2020/05
15050,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25436.0,15050,216,25436,2019,2021,15051.0,15050,216,25436,2019,2021,15051.0,15050,216,25436,2019,2021,15051.0,2020/05
15051,9.0,32.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,4.0,146654.0,15051,156,146599,2019,2021,15052.0,15051,156,146599,2019,2021,15052.0,15051,156,146599,2019,2021,15052.0,2020/05
15052,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,27482.0,15052,165,27343,2019,2021,15053.0,15052,165,27343,2019,2021,15053.0,15052,165,27343,2019,2021,15053.0,2020/05
15053,1.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,57152.0,15053,231,57110,2019,2021,15054.0,15053,231,57110,2019,2021,15054.0,15053,231,57110,2019,2021,15054.0,2020/05
15054,10.0,41.0,2.0,0.0,26.0,0.0,0.0,0.0,7.0,2.0,227827.0,15054,214,227713,2019,2021,15055.0,15054,214,227713,2019,2021,15055.0,15054,214,227713,2019,2021,15055.0,2020/05
15055,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12796.0,15055,214,12768,2019,2021,15056.0,15055,214,12768,2019,2021,15056.0,15055,214,12768,2019,2021,15056.0,2020/05
15056,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29862.0,15056,65,29839,2019,2021,15057.0,15056,65,29839,2019,2021,15057.0,15056,65,29839,2019,2021,15057.0,2020/05
15057,152.0,1648.0,208.0,0.0,832.0,0.0,0.0,8.0,48.0,64.0,6753752.0,120456,1652,6750104,16152,16168,120464.0,120456,1652,6750104,16152,16168,120464.0,120456,1652,6750104,16152,16168,120464.0,2020/05
15058,756.0,3105.0,675.0,0.0,1998.0,0.0,0.0,27.0,486.0,216.0,28076409.0,406566,5031,28052109,54513,54567,406620.0,406566,5031,28052109,54513,54567,406620.0,406566,5031,28052109,54513,54567,406620.0,2020/05
15059,5.0,20.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,39666.0,15059,253,39646,2019,2021,15059.0,15059,253,39646,2019,2021,15059.0,15059,253,39646,2019,2021,15059.0,2020/05
15060,16.0,72.0,6.0,0.0,15.0,0.0,0.0,0.0,4.0,6.0,410118.0,15060,251,409683,2019,2021,15061.0,15060,251,409683,2019,2021,15061.0,15060,251,409683,2019,2021,15061.0,2020/05
15061,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8960.0,15061,208,8956,2019,2021,15062.0,15061,208,8956,2019,2021,15062.0,15061,208,8956,2019,2021,15062.0,2020/05
15062,2.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,66190.0,15062,156,66113,2019,2021,15063.0,15062,156,66113,2019,2021,15063.0,15062,156,66113,2019,2021,15063.0,2020/05
15063,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34485.0,15063,156,34431,2019,2021,15064.0,15063,156,34431,2019,2021,15064.0,15063,156,34431,2019,2021,15064.0,2020/05
15064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37343.0,15064,179,37310,2019,2021,15065.0,15064,179,37310,2019,2021,15065.0,15064,179,37310,2019,2021,15065.0,2020/05
15065,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,35274.0,15065,208,35196,2019,2021,15066.0,15065,208,35196,2019,2021,15066.0,15065,208,35196,2019,2021,15066.0,2020/05
15066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3872.0,15066,67,3870,2019,2021,15067.0,15066,67,3870,2019,2021,15067.0,15066,67,3870,2019,2021,15067.0,2020/05
15067,24.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,676152.0,120536,1188,675360,16152,16168,120544.0,120536,1188,675360,16152,16168,120544.0,120536,1188,675360,16152,16168,120544.0,2020/05
15068,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29114.0,15068,216,29097,2019,2021,15069.0,15068,216,29097,2019,2021,15069.0,15068,216,29097,2019,2021,15069.0,2020/05
15069,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3963.0,15069,208,3962,2019,2021,15070.0,15069,208,3962,2019,2021,15070.0,15069,208,3962,2019,2021,15070.0,2020/05
15070,7.0,72.0,3.0,0.0,34.0,0.0,0.0,0.0,7.0,6.0,293725.0,15070,142,293699,2019,2021,15071.0,15070,142,293699,2019,2021,15071.0,15070,142,293699,2019,2021,15071.0,2020/05
15071,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13851.0,15071,65,13847,2019,2021,15072.0,15071,65,13847,2019,2021,15072.0,15071,65,13847,2019,2021,15072.0,2020/05
15072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13261.0,15072,165,13240,2019,2021,15073.0,15072,165,13240,2019,2021,15073.0,15072,165,13240,2019,2021,15073.0,2020/05
15073,2.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27230.0,15073,214,27227,2019,2021,15074.0,15073,214,27227,2019,2021,15074.0,15073,214,27227,2019,2021,15074.0,2020/05
15074,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134143.0,15074,58,134117,2019,2021,15075.0,15074,58,134117,2019,2021,15075.0,15074,58,134117,2019,2021,15075.0,2020/05
15075,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26960.0,15075,208,26946,2019,2021,15076.0,15075,208,26946,2019,2021,15076.0,15075,208,26946,2019,2021,15076.0,2020/05
15076,3.0,10.0,1.0,0.0,9.0,0.0,0.0,0.0,5.0,0.0,75511.0,15076,214,75469,2019,2021,15077.0,15076,214,75469,2019,2021,15077.0,15076,214,75469,2019,2021,15077.0,2020/05
15077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6010.0,15077,67,5998,2019,2021,15078.0,15077,67,5998,2019,2021,15078.0,15077,67,5998,2019,2021,15078.0,2020/05
15078,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9682.0,15078,67,9678,2019,2021,15079.0,15078,67,9678,2019,2021,15079.0,15078,67,9678,2019,2021,15079.0,2020/05
15079,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13290.0,15079,65,13288,2019,2021,15080.0,15079,65,13288,2019,2021,15080.0,15079,65,13288,2019,2021,15080.0,2020/05
15080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,26832.0,15080,67,26781,2019,2021,15081.0,15080,67,26781,2019,2021,15081.0,15080,67,26781,2019,2021,15081.0,2020/05
15081,216.0,984.0,40.0,0.0,176.0,0.0,0.0,0.0,72.0,64.0,3568064.0,120648,1888,3565800,16152,16168,120656.0,120648,1888,3565800,16152,16168,120656.0,120648,1888,3565800,16152,16168,120656.0,2020/05
15082,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,77799.0,15082,67,77586,2019,2021,15083.0,15082,67,77586,2019,2021,15083.0,15082,67,77586,2019,2021,15083.0,2020/05
15083,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12984.0,15083,127,12966,2019,2021,15084.0,15083,127,12966,2019,2021,15084.0,15083,127,12966,2019,2021,15084.0,2020/05
15084,8.0,32.0,0.0,0.0,16.0,0.0,0.0,8.0,0.0,0.0,308976.0,120672,1888,308872,16152,16168,120680.0,120672,1888,308872,16152,16168,120680.0,120672,1888,308872,16152,16168,120680.0,2020/05
15085,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,63721.0,15085,65,63665,2019,2021,15086.0,15085,65,63665,2019,2021,15086.0,15085,65,63665,2019,2021,15086.0,2020/05
15086,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,253048.0,120688,928,252888,16152,16168,120696.0,120688,928,252888,16152,16168,120696.0,120688,928,252888,16152,16168,120696.0,2020/05
15087,5.0,11.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,103834.0,15087,215,103783,2019,2021,15088.0,15087,215,103783,2019,2021,15088.0,15087,215,103783,2019,2021,15088.0,2020/05
15088,6.0,9.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,97891.0,15088,165,97755,2019,2021,15089.0,15088,165,97755,2019,2021,15089.0,15088,165,97755,2019,2021,15089.0,2020/05
15089,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12470.0,15089,216,12468,2019,2021,15090.0,15089,216,12468,2019,2021,15090.0,15089,216,12468,2019,2021,15090.0,2020/05
15090,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86380.0,15090,165,86317,2019,2021,15091.0,15090,165,86317,2019,2021,15091.0,15090,165,86317,2019,2021,15091.0,2020/05
15091,1.0,21.0,5.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,66518.0,15091,231,66474,2019,2021,15092.0,15091,231,66474,2019,2021,15092.0,15091,231,66474,2019,2021,15092.0,2020/05
15092,4.0,13.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,56993.0,15092,208,56952,2019,2021,15093.0,15092,208,56952,2019,2021,15093.0,15092,208,56952,2019,2021,15093.0,2020/05
15093,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30680.0,15093,208,30590,2019,2021,15094.0,15093,208,30590,2019,2021,15094.0,15093,208,30590,2019,2021,15094.0,2020/05
15094,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,19843.0,15094,216,19821,2019,2021,15095.0,15094,216,19821,2019,2021,15095.0,15094,216,19821,2019,2021,15095.0,2020/05
15095,5.0,18.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,94198.0,15095,231,93941,2019,2021,15096.0,15095,231,93941,2019,2021,15096.0,15095,231,93941,2019,2021,15096.0,2020/05
15096,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,36902.0,15096,167,36880,2019,2021,15097.0,15096,167,36880,2019,2021,15097.0,15096,167,36880,2019,2021,15097.0,2020/05
15097,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,153648.0,120776,928,153496,16152,16168,120784.0,120776,928,153496,16152,16168,120784.0,120776,928,153496,16152,16168,120784.0,2020/05
15098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5246.0,15098,156,5243,2019,2021,15099.0,15098,156,5243,2019,2021,15099.0,15098,156,5243,2019,2021,15099.0,2020/05
15099,13.0,36.0,6.0,0.0,7.0,0.0,0.0,0.0,6.0,3.0,240749.0,15099,278,240457,2019,2021,15100.0,15099,278,240457,2019,2021,15100.0,15099,278,240457,2019,2021,15100.0,2020/05
15100,8.0,16.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,330664.0,120800,1944,330536,16152,16168,120808.0,120800,1944,330536,16152,16168,120808.0,120800,1944,330536,16152,16168,120808.0,2020/05
15101,1.0,11.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,77147.0,15101,156,77060,2019,2021,15102.0,15101,156,77060,2019,2021,15102.0,15101,156,77060,2019,2021,15102.0,2020/05
15102,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15664.0,15102,65,15652,2019,2021,15103.0,15102,65,15652,2019,2021,15103.0,15102,65,15652,2019,2021,15103.0,2020/05
15103,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,47390.0,15103,216,47320,2019,2021,15104.0,15103,216,47320,2019,2021,15104.0,15103,216,47320,2019,2021,15104.0,2020/05
15104,324.0,8073.0,648.0,0.0,1836.0,0.0,0.0,0.0,351.0,324.0,18919818.0,407808,6750,18906480,54513,54567,407835.0,407808,6750,18906480,54513,54567,407835.0,407808,6750,18906480,54513,54567,407835.0,2020/05
15105,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34937.0,15105,67,34930,2019,2021,15106.0,15105,67,34930,2019,2021,15106.0,15105,67,34930,2019,2021,15106.0,2020/05
15106,1566.0,4968.0,270.0,0.0,2376.0,0.0,27.0,0.0,675.0,297.0,23585472.0,407862,4815,23583609,54513,54567,407889.0,407862,4815,23583609,54513,54567,407889.0,407862,4815,23583609,54513,54567,407889.0,2020/05
15107,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12324.0,15107,165,12307,2019,2021,15108.0,15107,165,12307,2019,2021,15108.0,15107,165,12307,2019,2021,15108.0,2020/05
15108,8.0,58.0,6.0,0.0,7.0,0.0,0.0,0.0,2.0,4.0,150182.0,15108,253,150039,2019,2021,15109.0,15108,253,150039,2019,2021,15109.0,15108,253,150039,2019,2021,15109.0,2020/05
15109,120.0,1192.0,248.0,0.0,816.0,0.0,0.0,0.0,48.0,64.0,4164456.0,120872,2028,4161192,16152,16168,120880.0,120872,2028,4161192,16152,16168,120880.0,120872,2028,4161192,16152,16168,120880.0,2020/05
15110,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,65703.0,15110,67,65627,2019,2021,15111.0,15110,67,65627,2019,2021,15111.0,15110,67,65627,2019,2021,15111.0,2020/05
15111,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,52641.0,15111,58,52521,2019,2021,15112.0,15111,58,52521,2019,2021,15112.0,15111,58,52521,2019,2021,15112.0,2020/05
15112,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,47151.0,15112,65,47113,2019,2021,15113.0,15112,65,47113,2019,2021,15113.0,15112,65,47113,2019,2021,15113.0,2020/05
15113,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67929.0,15113,165,67866,2019,2021,15114.0,15113,165,67866,2019,2021,15114.0,15113,165,67866,2019,2021,15114.0,2020/05
15114,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,104612.0,15114,58,104535,2019,2021,15115.0,15114,58,104535,2019,2021,15115.0,15114,58,104535,2019,2021,15115.0,2020/05
15115,1.0,14.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,51646.0,15115,69,51605,2019,2021,15116.0,15115,69,51605,2019,2021,15116.0,15115,69,51605,2019,2021,15116.0,2020/05
15116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4137.0,15116,67,4131,2019,2021,15117.0,15116,67,4131,2019,2021,15117.0,15116,67,4131,2019,2021,15117.0,2020/05
15117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14958.0,15117,67,14945,2019,2021,15118.0,15117,67,14945,2019,2021,15118.0,15117,67,14945,2019,2021,15118.0,2020/05
15118,13.0,20.0,1.0,0.0,8.0,0.0,0.0,0.0,4.0,1.0,188927.0,15118,215,188728,2019,2021,15119.0,15118,215,188728,2019,2021,15119.0,15118,215,188728,2019,2021,15119.0,2020/05
15119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16927.0,15119,165,16901,2019,2021,15120.0,15119,165,16901,2019,2021,15120.0,15119,165,16901,2019,2021,15120.0,2020/05
15120,17.0,42.0,4.0,0.0,15.0,0.0,0.0,0.0,1.0,4.0,199069.0,15120,167,198981,2019,2021,15121.0,15120,167,198981,2019,2021,15121.0,15120,167,198981,2019,2021,15121.0,2020/05
15121,152.0,1632.0,208.0,0.0,232.0,0.0,16.0,8.0,104.0,32.0,4248328.0,120968,1948,4246016,16152,16168,120200.0,120968,1948,4246016,16152,16168,120200.0,120968,1948,4246016,16152,16168,120200.0,2020/05
15122,10.0,23.0,7.0,0.0,27.0,0.0,1.0,1.0,3.0,2.0,396157.0,15122,225,395984,2019,2021,15122.0,15122,225,395984,2019,2021,15122.0,15122,225,395984,2019,2021,15122.0,2020/05
15123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27860.0,15123,67,27846,2019,2021,15123.0,15123,67,27846,2019,2021,15123.0,15123,67,27846,2019,2021,15123.0,2020/05
15124,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93878.0,15124,58,93837,2019,2021,15124.0,15124,58,93837,2019,2021,15124.0,15124,58,93837,2019,2021,15124.0,2020/05
15125,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9728.0,15125,253,9723,2019,2021,15125.0,15125,253,9723,2019,2021,15125.0,15125,253,9723,2019,2021,15125.0,2020/05
16001,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11425.0,16001,34,11415,2018,2021,16001.0,16001,34,11415,2018,2021,16001.0,16001,34,11415,2018,2021,16001.0,2020/05
